-4.625,13.375,22.3125
-4.125,12.1875,19.25
-4.1875,13.0625,19.3125
-4.0625,12.0625,15.75
-3.125,11.5,15.0
-4.25,11.8125,16.625
-5.625,11.375,16.1875
-5.0625,12.625,14.125
-5.6875,11.375,12.3125
-5.75,11.375,14.1875
-7.9375,11.5,17.25
-9.875,10.5,12.125
-8.625,10.5,12.125
-10.5625,9.9375,17.8125
-15.5625,3.5,19.0
-24.125,-4.25,30.3125
-22.4375,-4.125,36.25
-34.8125,-13.1875,43.25
-40.5,-19.875,43.875
-31.75,-13.5625,54.375
-28.4375,-12.6875,48.5
-35.9375,-10.6875,48.625
-35.9375,-10.6875,48.625
-28.875,-3.25,43.375
-20.25,8.6875,35.75
-27.375,12.625,25.5625
-23.4375,21.9375,25.375
-6.375,38.5,36.0
-3.875,49.0,38.6875
1.3125,71.25,42.375
5.375,91.0,49.5625
7.625,95.5,52.1875
3.6875,96.0625,48.125
-0.375,109.5625,41.0
-2.125,109.5,42.5
-5.0625,99.4375,36.1875
-9.4375,72.625,33.25
-9.125,61.0,23.25
-9.9375,41.125,16.375
-10.875,27.5,6.625
-14.0,7.6875,0.75
-15.6875,-8.25,-5.0
7.625,-29.1875,-34.25
32.75,-98.625,-132.9375
5.0625,-176.375,-171.875
-26.6875,-245.75,-239.5
20.125,-313.0,-276.625
64.4375,-349.5625,-273.0625
127.0,-362.375,-258.4375
127.0,-362.375,-258.4375
211.1875,-339.6875,-127.6875
262.375,-246.625,-74.3125
343.625,-164.3125,-49.6875
12.375,-57.1875,-24.0
-113.9375,-7.375,9.9375
-63.4375,86.3125,60.6875
-63.4375,86.3125,60.6875
-63.4375,86.3125,60.6875
-43.3125,161.0,63.875
12.9375,196.8125,98.375
-0.3125,215.3125,97.5625
-44.75,218.3125,95.6875
-47.25,226.0625,110.3125
-26.0625,227.3125,137.25
11.75,218.5,140.125
18.75,214.1875,133.875
-0.6875,200.375,138.8125
1.1875,192.875,134.875
21.375,161.0625,93.0625
-19.0,127.625,80.875
-28.9375,106.0,69.4375
-42.875,77.125,50.625
-46.25,54.625,29.0
-48.1875,32.6875,-2.5625
-49.5625,-15.6875,-80.125
-45.1875,-25.5625,-102.125
-31.4375,-21.1875,-101.0
-19.4375,-21.125,-72.6875
-16.625,-17.0625,-33.375
-9.625,-12.3125,-17.25
-3.375,-10.0625,-8.875
-3.375,-10.0625,-8.875
2.25,-2.9375,14.9375
8.25,2.875,21.5625
10.75,5.8125,12.6875
17.9375,7.25,12.9375
21.25,7.1875,10.875
35.3125,3.5,4.5
39.25,-1.3125,0.0
39.25,-1.3125,0.0
35.5625,-4.3125,-2.1875
41.5,3.5,-2.3125
39.0625,10.125,-3.375
30.0,24.5625,6.875
17.0625,34.6875,8.6875
12.9375,42.25,4.375
-2.1875,39.6875,-1.625
-2.1875,39.6875,-1.625
-33.9375,18.0625,-6.0
-34.75,2.75,-33.0625
-39.3125,-7.6875,-66.6875
-35.4375,-26.8125,-96.875
-39.0625,-59.375,-140.4375
-30.625,-93.625,-154.1875
-25.75,-143.4375,-177.875
-16.625,-243.75,-238.625
-16.625,-243.75,-238.625
18.625,-308.5,-274.3125
42.9375,-320.6875,-299.0
215.625,-376.75,-241.125
223.25,-344.1875,-153.9375
214.5625,-307.5,-147.625
220.8125,-193.625,-74.5
144.4375,-132.9375,-64.3125
63.9375,-103.0,-37.75
-30.625,-29.4375,5.5625
-26.9375,11.5,30.9375
-36.375,39.3125,48.9375
-44.4375,96.25,47.8125
-9.125,135.375,74.1875
4.8125,150.25,81.25
-34.375,182.0,88.75
-49.25,185.75,96.1875
-56.625,193.3125,103.3125
-42.0,192.6875,107.4375
-38.3125,195.25,113.375
-31.0,196.0625,120.9375
-6.4375,183.75,132.9375
-8.3125,181.375,135.75
26.0,185.625,151.0
26.0,185.625,151.0
5.5625,182.3125,161.9375
20.375,182.0625,176.5
41.0,168.25,160.875
40.875,161.0,153.375
40.875,145.6875,144.0625
-21.5,119.4375,132.8125
-56.5,36.1875,11.75
-16.125,0.6875,-66.5
-6.5,-23.5625,-113.625
7.625,-12.75,-109.4375
10.9375,-12.375,-99.375
2.4375,-20.8125,-81.25
-18.5,-30.625,-96.9375
-0.6875,-57.9375,-170.75
-4.25,-117.375,-230.5
-8.0,-234.5625,-294.875
-3.625,-323.8125,-313.75
-1.375,-388.1875,-315.6875
81.875,-355.375,-313.3125
117.0,-324.4375,-197.25
188.25,-349.0625,-134.5
151.25,-302.75,-152.1875
123.0625,-194.8125,-111.375
-8.1875,-90.6875,-33.75
-3.3125,-41.625,-8.4375
-28.5625,-2.375,12.125
-68.75,62.25,16.0625
-7.5625,95.6875,40.625
47.5625,141.125,67.375
9.5625,161.1875,77.25
-49.125,199.0625,93.5
-44.3125,214.375,110.4375
-14.875,214.5625,125.1875
-47.8125,225.375,131.75
-49.1875,227.4375,150.5625
-21.625,211.5625,167.625
9.625,205.3125,167.6875
20.6875,212.1875,178.0625
3.375,226.125,188.25
6.9375,225.25,187.4375
22.1875,218.4375,190.375
37.9375,203.6875,177.125
5.5,155.9375,161.8125
-67.125,85.625,117.625
-35.0,-4.5,0.5625
-20.6875,-68.0,-137.9375
-16.3125,-91.0625,-165.1875
-36.6875,-114.3125,-181.125
-3.6875,-251.1875,-301.5
7.0,-323.9375,-283.4375
9.25,-429.4375,-262.75
87.625,-362.5,-236.6875
103.25,-283.75,-148.4375
109.0625,-248.3125,-78.625
29.5625,-235.4375,-106.75
101.9375,-187.3125,-65.875
131.0625,-106.25,-65.875
-43.0,65.875,14.9375
-121.875,119.75,29.3125
-65.6875,155.875,46.125
46.9375,188.6875,86.25
-45.0,219.0625,92.875
-37.5,220.1875,108.6875
-4.4375,218.1875,119.5
36.6875,223.0,124.25
-10.5,226.8125,137.6875
-1.6875,223.75,150.375
54.75,242.4375,188.75
64.5,234.875,175.875
64.5625,218.8125,153.25
27.75,186.0,158.875
17.6875,148.5625,145.25
-50.0625,80.5,99.1875
-34.6875,37.4375,77.125
-33.0625,-37.25,-53.25
-52.8125,-81.0625,-85.6875
-44.375,-88.75,-79.5
0.625,-55.625,-55.3125
-4.125,-39.8125,-49.125
-16.8125,-33.4375,-33.9375
-10.4375,-10.8125,10.5
-1.625,1.4375,26.3125
3.8125,11.75,38.3125
-13.125,4.6875,20.375
-18.0625,1.25,13.0625
-7.0,-3.25,7.1875
1.0,0.125,1.0
0.9375,1.1875,-5.5625
-6.1875,5.1875,-10.9375
-6.1875,5.1875,-10.9375
-1.625,16.0,-6.6875
5.9375,22.6875,-2.3125
8.875,22.8125,-2.5
-1.5,13.5,-8.6875
-7.5,11.375,-17.4375
16.9375,22.9375,-48.9375
-6.125,23.875,-94.8125
-13.125,14.6875,-123.625
-31.25,-33.5625,-181.25
-25.0,-116.8125,-232.5625
-27.1875,-151.75,-249.75
-24.125,-233.6875,-268.6875
-24.125,-233.6875,-263.5625
78.5625,-327.8125,-228.4375
138.4375,-356.8125,-217.6875
155.5625,-332.125,-143.6875
135.3125,-254.1875,-111.625
84.8125,-198.125,-71.6875
93.0,-142.0,-58.6875
98.8125,-21.5625,-3.6875
12.4375,18.0,12.5
-100.5,52.5,42.9375
31.75,132.5625,68.3125
48.25,172.25,90.0625
34.1875,179.0,96.5
26.9375,188.9375,99.9375
1.4375,212.5,115.5625
-13.625,213.0,121.625
-6.1875,213.75,125.75
17.875,217.1875,129.6875
10.3125,220.9375,135.75
11.0625,221.0625,148.125
17.0625,211.1875,144.125
13.5,205.5625,139.875
13.5,205.5625,139.875
-1.5,156.875,123.3125
-20.375,126.4375,110.0625
-31.75,72.9375,109.75
-31.75,72.9375,109.75
-36.375,-26.3125,17.0
-49.8125,-53.625,-13.625
-51.1875,-75.875,-20.125
-38.3125,-68.1875,-20.375
-38.3125,-68.1875,-20.375
-43.0625,-55.625,-14.5625
-27.5,-43.6875,2.0
-44.125,-33.0,14.3125
-22.9375,-8.375,9.625
2.5625,1.125,10.625
-18.875,1.6875,16.75
-28.875,0.0,12.9375
-11.8125,2.0,9.375
14.1875,22.625,-3.125
-2.875,16.5625,-1.5625
6.75,15.375,-3.4375
-6.5,5.3125,3.125
5.4375,8.875,0.8125
9.75,8.5,0.6875
0.3125,4.5,4.75
11.875,7.0,4.625
15.125,3.4375,1.625
21.75,-2.8125,1.9375
26.5625,-4.625,-5.125
26.5625,8.5,-16.5625
43.875,28.125,-8.875
47.4375,35.125,-13.125
36.9375,42.0625,-30.1875
39.0625,52.125,-24.25
36.6875,61.1875,-22.8125
34.875,73.25,-34.3125
29.75,76.625,-36.75
26.9375,79.625,-38.5
25.8125,79.75,-45.875
17.3125,67.25,-62.8125
4.625,29.5625,-80.8125
4.625,29.5625,-80.8125
-21.375,-67.125,-156.375
-35.25,-103.0625,-172.5
-57.0,-158.0,-203.0
-29.5,-279.25,-249.0
-37.6875,-315.625,-254.125
15.0,-335.6875,-239.375
101.1875,-325.4375,-226.25
92.5625,-236.875,-163.0
11.125,-231.3125,-84.375
-143.625,-191.125,-99.75
111.4375,-102.0625,-102.8125
111.375,-27.875,-36.625
-129.5,15.3125,8.625
-17.4375,48.0,3.875
66.625,56.625,18.8125
68.125,66.375,29.5625
12.75,88.9375,41.0625
6.0,93.5,45.3125
23.5,87.0,42.0625
51.8125,86.3125,31.0
89.125,81.8125,-0.4375
98.375,65.6875,-10.625
88.25,44.9375,-26.875
78.3125,31.625,-73.5
68.875,25.1875,-102.1875
80.625,-12.625,-153.75
139.375,-44.0,-207.1875
123.9375,-57.3125,-231.8125
83.4375,-80.125,-201.75
29.6875,-85.0,-203.0625
10.5,-70.75,-201.125
8.625,-50.8125,-165.4375
10.25,-49.3125,-136.1875
-62.0,-52.8125,-86.6875
-37.625,-33.4375,-46.5
-40.0625,-28.4375,-40.75
-60.875,-40.6875,-13.0
-43.6875,-48.6875,-2.0
-12.3125,-45.8125,20.625
-32.4375,-52.5,51.6875
-53.3125,-44.625,54.1875
23.3125,-16.875,58.5625
-23.8125,-5.8125,95.0
-63.4375,4.75,109.4375
-65.0625,26.5625,106.9375
-14.9375,65.4375,110.0
-54.875,88.0,121.8125
-69.5625,89.0625,133.8125
-85.75,84.0625,137.625
-111.6875,78.5,118.375
-122.0,70.125,112.6875
-122.0,70.125,112.6875
-122.0,70.125,112.6875
-98.875,-159.8125,-76.0625
75.625,-326.5625,-179.6875
113.75,-439.9375,-202.75
17.5,-379.5,-159.4375
99.25,-274.4375,-143.75
18.625,-319.5,-65.875
208.625,-117.1875,-40.3125
74.0,7.0,10.3125
-92.0625,52.875,30.1875
-84.875,86.0,49.1875
-48.3125,95.25,57.375
-24.125,101.0,72.875
-1.5625,95.75,72.875
33.4375,89.6875,49.9375
13.75,104.3125,28.75
29.75,95.125,20.1875
25.0,68.625,-15.0
8.9375,71.625,-44.125
25.1875,66.6875,-63.0
15.4375,56.0,-64.0625
11.8125,60.0625,-76.5625
11.8125,60.0625,-76.5625
56.75,68.3125,-110.75
53.125,72.3125,-110.75
3.0625,85.8125,-108.0
-22.375,91.1875,-91.75
-61.8125,94.9375,-46.6875
-90.6875,74.375,-0.625
-116.375,38.9375,24.8125
-117.0,29.625,11.8125
-97.875,7.375,-26.5
-134.4375,-49.125,-27.625
-123.8125,-97.6875,-38.8125
-73.875,-164.5625,-49.0
122.25,-363.4375,-81.3125
237.4375,-294.3125,8.1875
237.4375,-294.3125,8.1875
66.5,-119.5625,28.0
168.625,-47.125,51.8125
145.8125,13.3125,38.875
-95.25,107.5,7.4375
-175.6875,137.6875,17.0625
-102.875,155.8125,10.1875
17.9375,187.25,-5.25
7.25,191.5625,-18.625
-6.625,188.125,-20.6875
-3.875,175.4375,-23.8125
16.75,167.125,-23.4375
26.0625,158.875,-23.875
18.3125,110.3125,-21.625
33.75,97.75,-12.8125
37.75,86.8125,-10.8125
19.625,75.4375,-33.375
2.1875,61.375,-32.4375
-36.4375,45.4375,-23.0625
-80.375,34.375,-23.0
-90.0625,15.1875,-14.75
-94.6875,-2.6875,-13.25
-107.6875,-107.5625,-11.6875
-103.3125,-150.0,-9.375
91.375,-369.25,12.5625
176.5625,-407.0,66.5
118.375,-344.5625,74.9375
-117.875,-130.4375,22.6875
200.6875,-49.0,58.0625
84.4375,15.9375,39.125
-81.25,40.625,6.75
-78.25,100.75,-15.375
-40.1875,120.0625,-21.625
-23.6875,148.0625,-33.9375
-0.875,156.6875,-35.5625
30.8125,163.5625,-34.6875
26.125,178.5625,-43.625
26.125,178.5625,-43.625
24.8125,160.3125,-34.1875
14.3125,148.1875,-34.0
58.5,126.5625,-21.75
45.1875,106.875,-28.9375
29.0,102.4375,-22.875
23.3125,98.25,-24.75
23.3125,98.25,-24.75
-65.75,62.25,-26.8125
-65.75,62.25,-26.8125
-94.1875,2.625,-8.5
-94.1875,2.625,-8.5
-142.875,-48.5,2.0625
-115.75,-196.8125,-3.9375
39.6875,-375.4375,3.0
207.375,-427.75,7.625
180.875,-337.3125,34.75
180.875,-337.3125,34.75
-15.6875,-186.1875,49.0625
182.1875,-139.75,72.1875
162.0,6.125,67.25
-86.5625,75.5625,5.75
-105.8125,109.25,32.5625
-2.6875,140.5,21.9375
37.0,151.0625,13.1875
53.9375,152.6875,1.875
45.1875,142.6875,-15.4375
45.5625,140.9375,-26.125
58.875,144.0625,-36.5625
78.4375,129.1875,-54.4375
57.25,119.6875,-49.3125
57.25,119.6875,-49.3125
33.6875,115.0,-21.8125
-11.625,116.9375,-10.0625
-30.5625,120.25,-16.25
-45.0625,122.9375,-21.75
-94.5625,99.875,-28.3125
-111.3125,70.0625,-20.625
-119.0625,26.25,-14.375
-158.5,-91.625,-5.0625
-145.4375,-147.5,-14.1875
-53.5,-298.25,-25.8125
100.375,-469.375,-11.625
177.0,-511.25,-32.0
177.0,-511.25,-32.0
121.4375,-272.5,27.5625
80.9375,-196.9375,50.875
228.5,37.8125,79.375
-109.4375,95.8125,24.0625
-163.4375,120.625,64.5
-50.0,126.75,60.0
31.875,132.75,63.1875
71.625,143.125,71.0625
67.6875,144.5625,81.3125
27.625,127.5625,81.875
89.1875,141.625,98.5
48.75,118.0,101.9375
41.5,131.25,119.4375
67.6875,136.75,131.0625
69.5625,133.875,138.3125
52.8125,125.5,139.375
40.5625,122.125,135.8125
17.4375,114.75,134.6875
-15.4375,105.4375,113.625
-24.375,80.0,72.3125
-24.375,80.0,72.3125
-56.375,23.0625,17.6875
-56.375,23.0625,17.6875
-96.1875,-146.25,-157.625
-68.5,-243.6875,-276.8125
28.6875,-393.4375,-332.75
35.6875,-436.6875,-322.1875
53.875,-359.25,-260.6875
79.375,-292.5,-158.1875
23.5,-90.125,-130.3125
180.375,-40.8125,-65.0
-120.375,35.0,-26.8125
-169.125,53.0,-27.75
-61.8125,84.375,-20.25
-19.75,83.6875,-16.9375
3.1875,83.0625,-33.0
-11.625,70.4375,-47.5625
-2.0,58.625,-58.125
18.0,31.125,-85.5625
9.5625,19.625,-92.75
-16.75,-3.0,-92.6875
-8.3125,-8.5625,-97.0
14.25,-18.0625,-92.875
27.875,-27.8125,-88.0
-27.6875,-36.4375,-63.5625
-4.5,-31.4375,-40.875
-12.1875,-33.75,-35.8125
-24.0,-36.125,-22.5
-38.0625,-34.375,-13.5
-12.3125,-22.5625,-7.0625
-9.6875,1.125,-12.875
0.4375,10.25,4.9375
-26.1875,8.875,4.75
-26.1875,8.875,4.75
0.6875,14.5,-0.625
-5.625,12.75,7.3125
2.5,-0.6875,18.6875
-10.3125,-17.8125,19.25
47.0625,-20.0625,15.4375
16.0625,-18.875,2.8125
29.375,-4.625,-1.0
28.8125,6.1875,8.25
0.9375,-2.9375,3.5
36.9375,-2.8125,0.4375
28.4375,-5.0,6.3125
14.9375,-3.875,5.8125
16.125,-3.375,6.8125
14.875,-1.0,6.4375
5.5625,1.1875,1.375
-12.3125,1.3125,-0.625
-4.1875,1.4375,0.4375
-7.9375,2.6875,-1.1875
-9.0,1.75,-2.5
-9.0,1.75,-2.5
-6.1875,2.0625,-1.3125
-5.3125,2.5,-2.0
-8.375,2.8125,-2.6875
-0.5625,3.25,-1.1875
-1.5625,3.75,-2.625
-7.6875,2.375,-2.0
-5.625,1.625,-1.4375
-4.0625,2.25,-2.3125
-8.6875,1.875,-2.3125
-1.75,1.6875,-0.75
-2.5,1.4375,-1.4375
-4.25,1.125,-1.125
-1.125,0.5625,-0.1875
-0.3125,0.9375,-1.0
-3.5,0.625,-1.0
-1.625,-0.1875,-0.6875
-0.25,0.25,-0.5
-4.1875,-0.1875,-0.9375
-2.25,0.1875,-0.3125
0.1875,0.0625,-0.4375
-2.5,0.0,-0.5625
0.0625,0.0,-0.8125
-1.875,-0.125,-0.0625
0.25,-0.0625,-0.6875
-1.875,-0.0625,-0.625
-0.9375,-0.25,-0.5
0.0,0.4375,-0.8125
-2.9375,0.1875,-0.8125
-1.0,0.75,-0.75
-1.375,0.5625,-0.875
-0.9375,0.125,-0.4375
-1.0625,0.25,-1.1875
-1.4375,-0.125,-0.8125
-1.0625,-0.0625,-0.625
-1.5625,0.1875,-0.6875
-1.4375,0.4375,-0.5625
-2.4375,0.1875,-0.8125
-0.125,0.5625,-0.4375
-1.25,0.375,-0.4375
-0.1875,0.375,-0.125
1.1875,0.3125,-0.3125
-1.4375,0.125,0.125
1.3125,0.3125,-0.125
-0.4375,0.375,0.0625
-0.875,0.5625,-0.375
-0.125,0.875,-0.4375
-0.4375,1.25,-0.1875
